"OrganizationIdentifier.x","ActivityIdentifier","ActivityStartDate","ActivityStartTime.Time","MonitoringLocationIdentifier","CharacteristicName","ResultMeasureValue.x","ResultMeasure.MeasureUnitCode.x","MeasureQualifierCode.x","ResultDetectionConditionText","ResultValueTypeName","ResultLaboratoryCommentText","DetectionQuantitationLimitTypeName","DetectionQuantitationLimitMeasure.MeasureValue","DetectionQuantitationLimitMeasure.MeasureUnitCode","ResultMeasureValue.y","ResultMeasure.MeasureUnitCode.y","MeasureQualifierCode.y","ResultSampleFractionText","strd","detect","quant","qual","set_det_limit","set_half_det_limit","set_0","half_crit","set_det_limit_excur","set_half_det_limit_excur","set_0_excur","half_crit_excur"
"USGS-OR","nwisor.01.00802455",2008-01-07,"11:00:00","USGS-14204660","Lead","","","","Not Detected","Actual","","Lower Reporting Limit",0.02,"ug/l",25,"mg/l CaCO3",NA,"Dissolved",0.544781177051544,"Non Detect","","<","0.02","0.01","0","0.01",0,0,0,0
"USGS-OR","nwisor.01.00802463",2008-09-08,"09:22:00","USGS-14204660","Lead","","","","Not Detected","Actual","","Lower Reporting Limit",0.02,"ug/l",28,"mg/l CaCO3",NA,"Dissolved",0.629327393963731,"Non Detect","","<","0.02","0.01","0","0.01",0,0,0,0
"USGS-OR","nwisor.01.00802565",2008-06-03,"10:25:00","USGS-14205850","Lead","0.025","ug/l","","","Estimated","below the reporting level but at or above the detection level","Lower Reporting Limit",0.02,"ug/l",35,"mg/l CaCO3",NA,"Dissolved",0.836070852475278,"","Est","Est","0.025","0.025","0.025","0.025",0,0,0,0
"USGS-OR","nwisor.01.00802592",2008-01-23,"11:35:00","USGS-14206180","Lead","","","","Not Detected","Actual","","Lower Reporting Limit",0.02,"ug/l",32,"mg/l CaCO3",NA,"Dissolved",0.745933969272114,"Non Detect","","<","0.02","0.01","0","0.01",0,0,0,0
"USGS-OR","nwisor.01.01201236",2012-03-05,"08:50:00","USGS-452637123142501","Lead","","","","Not Detected","Actual","","Lower Reporting Limit",0.02,"ug/l",24,"mg/l CaCO3",NA,"Dissolved",0.517193875414567,"Non Detect","","<","0.02","0.01","0","0.01",0,0,0,0
"USGS-OR","nwisor.01.01201247",2012-03-06,"08:45:00","USGS-14206200","Lead","","","","Not Detected","Actual","","Lower Reporting Limit",0.02,"ug/l",24,"mg/l CaCO3",NA,"Dissolved",0.517193875414567,"Non Detect","","<","0.02","0.01","0","0.01",0,0,0,0
"USGS-OR","nwisor.01.01201252",2012-03-06,"11:03:00","USGS-14205850","Lead","","","","Not Detected","Actual","","Lower Reporting Limit",0.02,"ug/l",18,"mg/l CaCO3",NA,"Dissolved",0.358596760283428,"Non Detect","","<","0.02","0.01","0","0.01",0,0,0,0
"USGS-OR","nwisor.01.01201265",2012-03-12,"09:36:00","USGS-14206435","Lead","0.022","ug/l","","","Estimated","below the reporting level but at or above the detection level","Lower Reporting Limit",0.02,"ug/l",64,"mg/l CaCO3",NA,"Dissolved",1.80265065012436,"","Est","Est","0.022","0.022","0.022","0.022",0,0,0,0
"USGS-OR","nwisor.01.01201306",2012-04-12,"08:10:00","USGS-14206200","Lead","","","","Not Detected","Actual","","Lower Reporting Limit",0.02,"ug/l",30,"mg/l CaCO3",NA,"Dissolved",0.687099796481718,"Non Detect","","<","0.02","0.01","0","0.01",0,0,0,0
"USGS-OR","nwisor.01.01002096",2010-05-05,"09:24:00","USGS-453115122542701","Lead","0.051","ug/l","","","Estimated","below the reporting level but at or above the detection level","Lower Reporting Limit",0.02,"ug/l",85,"mg/l CaCO3",NA,"Dissolved",2.58699003051873,"","Est","Est","0.051","0.051","0.051","0.051",0,0,0,0
"USGS-OR","nwisor.01.01002100",2010-07-08,"09:01:00","USGS-453115122542701","Lead","","","","Not Detected","Actual","","Lower Reporting Limit",0.02,"ug/l",100,"mg/l CaCO3",NA,"Dissolved",3.18159182918921,"Non Detect","","<","0.02","0.01","0","0.01",0,0,0,0
"USGS-OR","nwisor.01.01002110",2010-03-08,"12:49:00","USGS-453004122510301","Lead","0.032","ug/l","","","Estimated","below the reporting level but at or above the detection level","Lower Reporting Limit",0.02,"ug/l",82,"mg/l CaCO3",NA,"Dissolved",2.47132291843242,"","Est","Est","0.032","0.032","0.032","0.032",0,0,0,0
"USGS-OR","nwisor.01.01002116",2010-06-03,"11:16:00","USGS-453004122510301","Lead","0.040","ug/l","","","Estimated","below the reporting level but at or above the detection level","Lower Reporting Limit",0.02,"ug/l",60,"mg/l CaCO3",NA,"Dissolved",1.66046988855691,"","Est","Est","0.040","0.040","0.040","0.040",0,0,0,0
"USGS-OR","nwisor.01.01002118",2010-07-08,"10:37:00","USGS-453004122510301","Lead","0.039","ug/l","","","Estimated","below the reporting level but at or above the detection level","Lower Reporting Limit",0.02,"ug/l",88,"mg/l CaCO3",NA,"Dissolved",2.70377721755973,"","Est","Est","0.039","0.039","0.039","0.039",0,0,0,0
"USGS-OR","nwisor.01.01002120",2010-08-04,"11:22:00","USGS-453004122510301","Lead","0.049","ug/l","","","Estimated","below the reporting level but at or above the detection level","Lower Reporting Limit",0.02,"ug/l",103,"mg/l CaCO3",NA,"Dissolved",3.30359081290567,"","Est","Est","0.049","0.049","0.049","0.049",0,0,0,0
"USGS-OR","nwisor.01.01002212",2010-04-06,"09:29:00","USGS-452109122531101","Lead","","","","Not Detected","Actual","","Lower Reporting Limit",0.02,"ug/l",45,"mg/l CaCO3",NA,"Dissolved",1.1512880389533,"Non Detect","","<","0.02","0.01","0","0.01",0,0,0,0
"USGS-OR","nwisor.01.01002214",2010-05-04,"09:00:00","USGS-452109122531101","Lead","","","","Not Detected","Actual","","Lower Reporting Limit",0.02,"ug/l",19,"mg/l CaCO3",NA,"Dissolved",0.384147310247729,"Non Detect","","<","0.02","0.01","0","0.01",0,0,0,0
"USGS-OR","nwisor.01.01002227",2010-08-03,"09:07:00","USGS-452109122531101","Lead","","","","Not Detected","Actual","","Lower Reporting Limit",0.02,"ug/l",27,"mg/l CaCO3",NA,"Dissolved",0.600856182807355,"Non Detect","","<","0.02","0.01","0","0.01",0,0,0,0
"USGS-OR","nwisor.01.01002232",2010-09-08,"09:05:00","USGS-452109122531101","Lead","","","","Not Detected","Actual","","Lower Reporting Limit",0.02,"ug/l",27,"mg/l CaCO3",NA,"Dissolved",0.600856182807355,"Non Detect","","<","0.02","0.01","0","0.01",0,0,0,0
"USGS-OR","nwisor.01.01002275",2010-08-03,"09:55:00","USGS-14206950","Lead","0.030","ug/l","","","Estimated","below the reporting level but at or above the detection level","Lower Reporting Limit",0.02,"ug/l",112,"mg/l CaCO3",NA,"Dissolved",3.67535256147534,"","Est","Est","0.030","0.030","0.030","0.030",0,0,0,0
"USGS-OR","nwisor.01.01100356",2010-11-30,"10:22:00","USGS-14207050","Lead","0.025","ug/l","","","Estimated","below the reporting level but at or above the detection level","Lower Reporting Limit",0.02,"ug/l",40,"mg/l CaCO3",NA,"Dissolved",0.990984431253831,"","Est","Est","0.025","0.025","0.025","0.025",0,0,0,0
"USGS-OR","nwisor.01.01100400",2010-11-30,"09:01:00","USGS-14206740","Lead","0.021","ug/l","","","Estimated","below the reporting level but at or above the detection level","Lower Reporting Limit",0.02,"ug/l",37,"mg/l CaCO3",NA,"Dissolved",0.897357005013293,"","Est","Est","0.021","0.021","0.021","0.021",0,0,0,0
"USGS-OR","nwisor.01.01100452",2010-10-04,"10:19:00","USGS-14204800","Lead","","","","Not Detected","Actual","","Lower Reporting Limit",0.02,"ug/l",35,"mg/l CaCO3",NA,"Dissolved",0.836070852475278,"Non Detect","","<","0.02","0.01","0","0.01",0,0,0,0
"USGS-OR","nwisor.01.00802595",2008-03-04,"10:59:00","USGS-14206180","Lead","","","","Not Detected","Actual","","Lower Reporting Limit",0.02,"ug/l",38,"mg/l CaCO3",NA,"Dissolved",0.928344098925167,"Non Detect","","<","0.02","0.01","0","0.01",0,0,0,0
"USGS-OR","nwisor.01.00900996",2008-11-10,"09:52:00","USGS-14204660","Lead","","","","Not Detected","Actual","","Lower Reporting Limit",0.02,"ug/l",34,"mg/l CaCO3",NA,"Dissolved",0.805781188062158,"Non Detect","","<","0.02","0.01","0","0.01",0,0,0,0
"USGS-OR","nwisor.01.00901018",2008-11-04,"10:31:00","USGS-14205850","Lead","0.046","ug/l","","","Estimated","below the reporting level but at or above the detection level","Lower Reporting Limit",0.02,"ug/l",44,"mg/l CaCO3",NA,"Dissolved",1.11881870831861,"","Est","Est","0.046","0.046","0.046","0.046",0,0,0,0
"USGS-OR","nwisor.01.00901021",2008-12-09,"10:13:00","USGS-14205850","Lead","","","","Not Detected","Actual","","Lower Reporting Limit",0.02,"ug/l",38,"mg/l CaCO3",NA,"Dissolved",0.928344098925167,"Non Detect","","<","0.02","0.01","0","0.01",0,0,0,0
"USGS-OR","nwisor.01.00802557",2008-03-04,"10:39:00","USGS-14205850","Lead","","","","Not Detected","Actual","","Lower Reporting Limit",0.02,"ug/l",22,"mg/l CaCO3",NA,"Dissolved",0.462965400386606,"Non Detect","","<","0.02","0.01","0","0.01",0,0,0,0
"USGS-OR","nwisor.01.00802573",2008-08-05,"11:28:00","USGS-14205850","Lead","0.022","ug/l","","","Estimated","below the reporting level but at or above the detection levelhigh variability: questionable precision and accuracy","Lower Reporting Limit",0.02,"ug/l",40,"mg/l CaCO3",NA,"Dissolved",0.990984431253831,"","Est","Est","0.022","0.022","0.022","0.022",0,0,0,0
"USGS-OR","nwisor.01.00802578",2008-09-09,"10:32:00","USGS-14205850","Lead","0.030","ug/l","","","Estimated","below the reporting level but at or above the detection level","Lower Reporting Limit",0.02,"ug/l",43,"mg/l CaCO3",NA,"Dissolved",1.08655022632219,"","Est","Est","0.030","0.030","0.030","0.030",0,0,0,0
"USGS-OR","nwisor.01.00802593",2008-02-05,"11:10:00","USGS-14206180","Lead","","","","Not Detected","Actual","","Lower Reporting Limit",0.02,"ug/l",26,"mg/l CaCO3",NA,"Dissolved",0.572671453038902,"Non Detect","","<","0.02","0.01","0","0.01",0,0,0,0
"USGS-OR","nwisor.01.00900995",2008-10-06,"10:07:00","USGS-14204660","Lead","","","","Not Detected","Actual","","Lower Reporting Limit",0.02,"ug/l",31,"mg/l CaCO3",NA,"Dissolved",0.716387334235309,"Non Detect","","<","0.02","0.01","0","0.01",0,0,0,0
"USGS-OR","nwisor.01.00802456",2008-02-18,"09:59:00","USGS-14204660","Lead","","","","Not Detected","Actual","","Lower Reporting Limit",0.02,"ug/l",28,"mg/l CaCO3",NA,"Dissolved",0.629327393963731,"Non Detect","","<","0.02","0.01","0","0.01",0,0,0,0
"USGS-OR","nwisor.01.00802553",2008-01-08,"11:18:00","USGS-14205850","Lead","","","","Not Detected","Actual","","Lower Reporting Limit",0.02,"ug/l",17,"mg/l CaCO3",NA,"Dissolved",0.333430972847978,"Non Detect","","<","0.02","0.01","0","0.01",0,0,0,0
"USGS-OR","nwisor.01.00802555",2008-02-05,"10:52:00","USGS-14205850","Lead","","","","Not Detected","Actual","","Lower Reporting Limit",0.02,"ug/l",19,"mg/l CaCO3",NA,"Dissolved",0.384147310247729,"Non Detect","","<","0.02","0.01","0","0.01",0,0,0,0
"USGS-OR","nwisor.01.00802561",2008-05-06,"10:29:00","USGS-14205850","Lead","","","","Not Detected","Actual","","Lower Reporting Limit",0.02,"ug/l",26,"mg/l CaCO3",NA,"Dissolved",0.572671453038902,"Non Detect","","<","0.02","0.01","0","0.01",0,0,0,0
"USGS-OR","nwisor.01.00802569",2008-07-08,"10:29:00","USGS-14205850","Lead","0.026","ug/l","","","Estimated","below the reporting level but at or above the detection level","Lower Reporting Limit",0.02,"ug/l",39,"mg/l CaCO3",NA,"Dissolved",0.959554634581002,"","Est","Est","0.026","0.026","0.026","0.026",0,0,0,0
"USGS-OR","nwisor.01.01201311",2012-04-12,"10:25:00","USGS-14205850","Lead","","","","Not Detected","Actual","","Lower Reporting Limit",0.02,"ug/l",24,"mg/l CaCO3",NA,"Dissolved",0.517193875414567,"Non Detect","","<","0.02","0.01","0","0.01",0,0,0,0
"USGS-OR","nwisor.01.01201315",2012-04-11,"10:09:00","USGS-14206950","Lead","0.035","ug/l","","","Estimated","below the reporting level but at or above the detection level","Lower Reporting Limit",0.02,"ug/l",44,"mg/l CaCO3",NA,"Dissolved",1.11881870831861,"","Est","Est","0.035","0.035","0.035","0.035",0,0,0,0
"USGS-OR","nwisor.01.01201551",2012-07-10,"09:39:00","USGS-14204800","Lead","","","","Not Detected","Actual","","Lower Reporting Limit",0.02,"ug/l",35,"mg/l CaCO3",NA,"Dissolved",0.836070852475278,"Non Detect","","<","0.02","0.01","0","0.01",0,0,0,0
"USGS-OR","nwisor.01.01201552",2012-07-10,"11:12:00","USGS-14206241","Lead","","","","Not Detected","Actual","","Lower Reporting Limit",0.02,"ug/l",39,"mg/l CaCO3",NA,"Dissolved",0.959554634581002,"Non Detect","","<","0.02","0.01","0","0.01",0,0,0,0
"USGS-OR","nwisor.01.01201555",2012-07-10,"11:40:00","USGS-14206740","Lead","0.035","ug/l","","","Estimated","below the reporting level but at or above the detection level","Lower Reporting Limit",0.02,"ug/l",59,"mg/l CaCO3",NA,"Dissolved",1.62532072590084,"","Est","Est","0.035","0.035","0.035","0.035",0,0,0,0
"USGS-OR","nwisor.01.01201581",2012-07-11,"10:55:00","USGS-453158123001701","Lead","","","","Not Detected","Actual","","Lower Reporting Limit",0.02,"ug/l",63,"mg/l CaCO3",NA,"Dissolved",1.76687156737283,"Non Detect","","<","0.02","0.01","0","0.01",0,0,0,0
"USGS-OR","nwisor.01.01201584",2012-07-11,"11:36:00","USGS-453030122560101","Lead","","","","Not Detected","Actual","","Lower Reporting Limit",0.02,"ug/l",120,"mg/l CaCO3",NA,"Dissolved",4.01275078951006,"Non Detect","","<","0.02","0.01","0","0.01",0,0,0,0
"USGS-OR","nwisor.01.01201585",2012-07-11,"08:38:00","USGS-14206750","Lead","0.020","ug/l","","","Estimated","below the reporting level but at or above the detection level","Lower Reporting Limit",0.02,"ug/l",60,"mg/l CaCO3",NA,"Dissolved",1.66046988855691,"","Est","Est","0.020","0.020","0.020","0.020",0,0,0,0
"USGS-OR","nwisor.01.01300506",2012-10-02,"09:43:00","USGS-14204800","Lead","","","","Not Detected","Actual","","Lower Reporting Limit",0.02,"ug/l",29,"mg/l CaCO3",NA,"Dissolved",0.658077608589536,"Non Detect","","<","0.02","0.01","0","0.01",0,0,0,0
"USGS-OR","nwisor.01.01300510",2012-10-02,"09:15:00","USGS-452355122470500","Lead","0.041","ug/l","","","Estimated","below the reporting level but at or above the detection level","Lower Reporting Limit",0.02,"ug/l",47,"mg/l CaCO3",NA,"Dissolved",1.2168163478348,"","Est","Est","0.041","0.041","0.041","0.041",0,0,0,0
"USGS-OR","nwisor.01.01300513",2012-10-02,"11:19:00","USGS-14207600","Lead","0.047","ug/l","","","Estimated","below the reporting level but at or above the detection level","Lower Reporting Limit",0.02,"ug/l",58,"mg/l CaCO3",NA,"Dissolved",1.59033383358824,"","Est","Est","0.047","0.047","0.047","0.047",0,0,0,0
"USGS-OR","nwisor.01.01201577",2012-07-11,"08:23:00","USGS-14206200","Lead","0.024","ug/l","","","Estimated","below the reporting level but at or above the detection level","Lower Reporting Limit",0.02,"ug/l",44,"mg/l CaCO3",NA,"Dissolved",1.11881870831861,"","Est","Est","0.024","0.024","0.024","0.024",0,0,0,0
"USGS-OR","nwisor.01.01300618",2012-11-27,"11:53:00","USGS-14206241","Lead","","","","Not Detected","Actual","","Lower Reporting Limit",0.02,"ug/l",24,"mg/l CaCO3",NA,"Dissolved",0.517193875414567,"Non Detect","","<","0.02","0.01","0","0.01",0,0,0,0
"USGS-OR","nwisor.01.01100463",2010-10-04,"09:33:00","USGS-14203500","Lead","","","","Not Detected","Actual","","Lower Reporting Limit",0.02,"ug/l",29,"mg/l CaCO3",NA,"Dissolved",0.658077608589536,"Non Detect","","<","0.02","0.01","0","0.01",0,0,0,0
"USGS-OR","nwisor.01.01100485",2010-12-01,"09:27:00","USGS-14203000","Lead","0.021","ug/l","","","Estimated","below the reporting level but at or above the detection level","Lower Reporting Limit",0.02,"ug/l",30,"mg/l CaCO3",NA,"Dissolved",0.687099796481718,"","Est","Est","0.021","0.021","0.021","0.021",0,0,0,0
"USGS-OR","nwisor.01.01100495",2010-10-05,"08:41:00","USGS-453026123063401","Lead","","","","Not Detected","Actual","","Lower Reporting Limit",0.02,"ug/l",55,"mg/l CaCO3",NA,"Dissolved",1.48636738238529,"Non Detect","","<","0.02","0.01","0","0.01",0,0,0,0
"USGS-OR","nwisor.01.01100523",2010-10-05,"10:42:00","USGS-14205850","Lead","0.035","ug/l","","","Estimated","below the reporting level but at or above the detection level","Lower Reporting Limit",0.02,"ug/l",40,"mg/l CaCO3",NA,"Dissolved",0.990984431253831,"","Est","Est","0.035","0.035","0.035","0.035",0,0,0,0
"USGS-OR","nwisor.01.01100537",2010-12-01,"10:37:00","USGS-453158123001701","Lead","0.028","ug/l","","","Estimated","below the reporting level but at or above the detection level","Lower Reporting Limit",0.02,"ug/l",30,"mg/l CaCO3",NA,"Dissolved",0.687099796481718,"","Est","Est","0.028","0.028","0.028","0.028",0,0,0,0
"USGS-OR","nwisor.01.01100581",2010-10-05,"08:49:00","USGS-14206750","Lead","","","","Not Detected","Actual","","Lower Reporting Limit",0.02,"ug/l",71,"mg/l CaCO3",NA,"Dissolved",2.0572939103507,"Non Detect","","<","0.02","0.01","0","0.01",0,0,0,0
"USGS-OR","nwisor.01.01100593",2010-11-02,"09:02:00","USGS-452109122531101","Lead","0.021","ug/l","","","Estimated","below the reporting level but at or above the detection level","Lower Reporting Limit",0.02,"ug/l",22,"mg/l CaCO3",NA,"Dissolved",0.462965400386606,"","Est","Est","0.021","0.021","0.021","0.021",0,0,0,0
"USGS-OR","nwisor.01.01100607",2010-11-02,"09:55:00","USGS-14206950","Lead","0.086","ug/l","","","Estimated","below the reporting level but at or above the detection level","Lower Reporting Limit",0.02,"ug/l",34,"mg/l CaCO3",NA,"Dissolved",0.805781188062158,"","Est","Est","0.086","0.086","0.086","0.086",0,0,0,0
"USGS-OR","nwisor.01.01001628",2010-03-01,"10:33:00","USGS-14206440","Lead","","","","Not Detected","Actual","","Lower Reporting Limit",0.02,"ug/l",28,"mg/l CaCO3",NA,"Dissolved",0.629327393963731,"Non Detect","","<","0.02","0.01","0","0.01",0,0,0,0
"USGS-OR","nwisor.01.01001095",2010-04-05,"10:59:00","USGS-14207600","Lead","","","","Not Detected","Actual","","Lower Reporting Limit",0.02,"ug/l",31,"mg/l CaCO3",NA,"Dissolved",0.716387334235309,"Non Detect","","<","0.02","0.01","0","0.01",0,0,0,0
"USGS-OR","nwisor.01.01001110",2010-08-02,"11:06:00","USGS-14207600","Lead","","","","Not Detected","Actual","","Lower Reporting Limit",0.02,"ug/l",59,"mg/l CaCO3",NA,"Dissolved",1.62532072590084,"Non Detect","","<","0.02","0.01","0","0.01",0,0,0,0
"USGS-OR","nwisor.01.01001115",2010-09-07,"11:05:00","USGS-14207600","Lead","0.031","ug/l","","","Estimated","below the reporting level but at or above the detection level","Lower Reporting Limit",0.02,"ug/l",57,"mg/l CaCO3",NA,"Dissolved",1.55551124101354,"","Est","Est","0.031","0.031","0.031","0.031",0,0,0,0
"USGS-OR","nwisor.01.00802597",2008-04-08,"11:07:00","USGS-14206180","Lead","","","","Not Detected","Actual","","Lower Reporting Limit",0.02,"ug/l",36,"mg/l CaCO3",NA,"Dissolved",0.866597728064584,"Non Detect","","<","0.02","0.01","0","0.01",0,0,0,0
"USGS-OR","nwisor.01.00901014",2008-10-07,"10:14:00","USGS-14205850","Lead","0.029","ug/l","","","Estimated","below the reporting level but at or above the detection level","Lower Reporting Limit",0.02,"ug/l",40,"mg/l CaCO3",NA,"Dissolved",0.990984431253831,"","Est","Est","0.029","0.029","0.029","0.029",0,0,0,0
"USGS-OR","nwisor.01.00801305",2008-01-07,"11:25:00","USGS-14206740","Lead","","","","Not Detected","Actual","","Lower Reporting Limit",0.02,"ug/l",27,"mg/l CaCO3",NA,"Dissolved",0.600856182807355,"Non Detect","","<","0.02","0.01","0","0.01",0,0,0,0
"USGS-OR","nwisor.01.00801370",2008-08-04,"12:52:00","USGS-14206740","Lead","0.029","ug/l","","","Estimated","below the reporting level but at or above the detection level","Lower Reporting Limit",0.02,"ug/l",51,"mg/l CaCO3",NA,"Dissolved",1.35014774939498,"","Est","Est","0.029","0.029","0.029","0.029",0,0,0,0
"USGS-OR","nwisor.01.00801395",2008-09-08,"08:55:00","USGS-14206740","Lead","0.026","ug/l","","","Estimated","below the reporting level but at or above the detection level","Lower Reporting Limit",0.02,"ug/l",48,"mg/l CaCO3",NA,"Dissolved",1.24986917631083,"","Est","Est","0.026","0.026","0.026","0.026",0,0,0,0
"USGS-OR","nwisor.01.00801465",2008-02-18,"08:21:00","USGS-14206690","Lead","","","","Not Detected","Actual","","Lower Reporting Limit",0.02,"ug/l",32,"mg/l CaCO3",NA,"Dissolved",0.745933969272114,"Non Detect","","<","0.02","0.01","0","0.01",0,0,0,0
"USGS-OR","nwisor.01.00801601",2008-04-21,"11:50:00","USGS-14206500","Lead","","","","Not Detected","Actual","","Lower Reporting Limit",0.02,"ug/l",42,"mg/l CaCO3",NA,"Dissolved",1.05448597855228,"Non Detect","","<","0.02","0.01","0","0.01",0,0,0,0
"USGS-OR","nwisor.01.00801611",2008-07-07,"10:20:00","USGS-14206500","Lead","0.027","ug/l","","","Estimated","below the reporting level but at or above the detection level","Lower Reporting Limit",0.02,"ug/l",47,"mg/l CaCO3",NA,"Dissolved",1.2168163478348,"","Est","Est","0.027","0.027","0.027","0.027",0,0,0,0
"USGS-OR","nwisor.01.00801635",2008-01-07,"12:09:00","USGS-14206440","Lead","","","","Not Detected","Actual","","Lower Reporting Limit",0.02,"ug/l",24,"mg/l CaCO3",NA,"Dissolved",0.517193875414567,"Non Detect","","<","0.02","0.01","0","0.01",0,0,0,0
"USGS-OR","nwisor.01.00801639",2008-03-03,"11:53:00","USGS-14206440","Lead","","","","Not Detected","Actual","","Lower Reporting Limit",0.02,"ug/l",29,"mg/l CaCO3",NA,"Dissolved",0.658077608589536,"Non Detect","","<","0.02","0.01","0","0.01",0,0,0,0
"USGS-OR","nwisor.01.01200496",2011-12-05,"09:58:00","USGS-14206960","Lead","","","","Not Detected","Actual","","Lower Reporting Limit",0.02,"ug/l",43,"mg/l CaCO3",NA,"Dissolved",1.08655022632219,"Non Detect","","<","0.02","0.01","0","0.01",0,0,0,0
"USGS-OR","nwisor.01.01200584",2011-10-03,"11:16:00","USGS-14206440","Lead","","","","Not Detected","Actual","","Lower Reporting Limit",0.02,"ug/l",41,"mg/l CaCO3",NA,"Dissolved",1.02262948939789,"Non Detect","","<","0.02","0.01","0","0.01",0,0,0,0
